TransactionID,TransactionAmt,TransactionDT,ProductCD,User_ID,Merchant,CardNumber,BINNumber,CardNetwork,CardTier,CardType,PhoneNumbers,User_Region,Order_Region,Receiver_Region,Sender_email,Merchant_email,DeviceType,DeviceInfo,Distance,TransactionTimeSlot_E2,HourWithinSlot_E3,TransactionWeekday_E4,AvgTransactionInterval_E5,TransactionAmountVariance_E6,TransactionRatio_E7,MedianTransactionAmount_E8,AvgTransactionAmt_24Hrs_E9,TransactionVelocity_E10,TimingAnomaly_E11,HourlyTransactionCount_E13,DeviceMatching_M4,DeviceMismatch_M6,RegionMismatch_M8,TransactionConsistency_M9,EmailFraudFlag,DaysSinceLastTransac_D2,SameCardDaysDiff_D3,SameAddressDaysDiff_D4,SameReceiverEmailDaysDiff_D10,SameDeviceTypeDaysDiff_D11,TransactionCount_C1,UniqueMerchants_C4,SameBRegionCount_C5,SameDeviceCount_C6,UniqueBRegion_C11,AmountAnomaly,RegionAnomaly_E12,EmailDomainChanges_30D,LateNightPattern,UnauthorizedTransactionFlag,Delivery_Regions_Anomaly,ProductCD_Amount_Anomaly,HighAmount_PostInactivity_E15,isFraud,Customer_Name,DOB,Address,Country,National_ID,Account_Open_Date,Origin_Account,Destination_Account,Account_Type,IP_Address,Geo_Lat,Geo_Long,Login_Country,Transaction_Purpose,Invoice_Number,Business_Category,KYC_Verified,Risk_Score,PEP_Flag,Blacklist_Status,Is_Cross_Border,Currency,FX_Rate
261,2500,19-02-2024 06:32,Miscellaneous,1002,PokerBaazi,4897987445695904,489798,Visa,Platinum,Debit,+91 8972345904,Mysuru,Mysuru,Mysuru,abbgd@jiuajl.com,wallet@uber.com,Mobile,Motorola,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,396,396,198.282638888889,58.4736111111111,2.30069444444444,12,5,12,14,2,0,0,0,0,0,0,0,0,0,User_1002,1983-03-09,"6345 Elm Street, City_5",UK,ID006345,2019-12-09,ACC00006345,ACC00015425,Savings,10.0.0.2,14.762049,-53.84956,USA,Investment,INV000260,Education,1,90,0,Clean,0,INR,1
262,4707.87,19-02-2024 22:50,Retail,1035,Croma,5368818171877278,536881,Mastercard,Gold,Credit,+91 7627401661,Mandya,Mandya,Mandya,chad23@example.org,michelelopez@example.org,Desktop,Motorola,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,29.4375,0,6.97638888888889,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1035,1997-12-26,"7412 Elm Street, City_2",UK,ID007412,2017-05-30,ACC00007412,ACC00013560,Business,172.16.0.3,72.961682,-40.612347,UK,Investment,INV000261,Healthcare,1,94,0,Clean,0,INR,1
263,7727.72,19-02-2024 23:21,Household,1035,IKEA,5368818171877278,536881,Mastercard,Gold,Credit,+91 8461771521,Mandya,Mandya,Mandya,chad23@example.org,donnadennis@example.org,Desktop,Motorola,358.97,3,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.021527777777778,0.021527777777778,0.021527777777778,0,0.021527777777778,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1035,1973-03-28,"7412 Elm Street, City_2",UK,ID007412,2013-08-23,ACC00007412,ACC00011623,Savings,192.168.1.1,40.33745,157.444427,UK,Purchase,INV000262,Retail,1,3,0,Clean,0,INR,1
264,46366.32,20-02-2024 00:14,Consumable,1035,BigBasket,5368818171877278,536881,Mastercard,Gold,Credit,+91 6889439598,Mandya,Mandya,Mandya,chad23@example.org,carterhannah@example.net,Desktop,Motorola,0,3,2,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0.036805555555556,0.036805555555556,0.036805555555556,0,0.036805555555556,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1035,1995-04-07,"7412 Elm Street, City_2",USA,ID007412,2019-03-09,ACC00007412,ACC00019570,Savings,192.168.1.1,49.600437,-172.224115,India,Purchase,INV000263,Healthcare,1,32,0,Clean,1,USD,62.41
265,1473.82,20-02-2024 22:04,Services,1002,Netflix,4328711587148418,432871,Visa,Gold,Prepaid,+91 9938566479,Ramanagara,Ramanagara,Ramanagara,vanessa89@example.org,tammywoods@example.net,Desktop,Pixel,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,,0,303.992361111111,0,0.909722222222222,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1002,1972-08-13,"7751 Elm Street, City_1",India,ID007751,2013-01-01,ACC00007751,ACC00017505,Business,10.0.0.2,45.175077,-12.21022,UK,Gift,INV000264,Healthcare,1,7,0,Clean,0,INR,1
266,64.84,20-02-2024 22:20,Consumable,1002,Swiggy Instamart,4328711587148418,432871,Visa,Gold,Prepaid,+91 9938566479,Ramanagara,Ramanagara,Ramanagara,vanessa89@example.org,corey15@example.com,Desktop,Pixel,0,3,0,1,0,1,1,1,0,0,0,0,1,0,0,3,0,0.011111111111111,0.011111111111111,0.011111111111111,0,0.011111111111111,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1002,1975-02-16,"7751 Elm Street, City_1",USA,ID007751,2015-09-24,ACC00007751,ACC00018749,Business,192.168.1.1,59.933008,5.747681,USA,Gift,INV000265,Finance,1,35,0,Clean,0,INR,1
267,389.04,20-02-2024 22:36,Miscellaneous,1002,RummyCircle,4328711587148418,432871,Visa,Gold,Prepaid,+91 9938566479,Ramanagara,Ramanagara,Ramanagara,vanessa89@example.org,gomezleslie@example.net,Desktop,Pixel,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0.011111111111111,0.011111111111111,0.011111111111111,0,0.011111111111111,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1002,1971-03-08,"7751 Elm Street, City_1",USA,ID007751,2015-05-14,ACC00007751,ACC00012578,Business,172.16.0.3,-58.523024,-70.955981,India,Loan Repayment,INV000266,Healthcare,1,72,1,Clean,0,INR,1
268,302.74,22-02-2024 21:57,Consumable,1030,Practo,3998139981492610,399813,American Express,Silver,Credit,+91 6634135672,Hassan,Hassan,Hassan,ewilliams@example.org,xlogan@example.com,Desktop,Vivo,0,2,3,3,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,237.936111111111,0,1.97291666666667,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1030,1962-10-26,"9126 Elm Street, City_6",Singapore,ID009126,2010-10-24,ACC00009126,ACC00013074,Savings,172.16.0.3,-59.838204,-151.573606,Brazil,Loan Repayment,INV000267,Finance,1,94,0,Clean,0,INR,1
269,1849.33,22-02-2024 22:23,Miscellaneous,1030,RummyCircle,3998139981492610,399813,American Express,Silver,Credit,+91 6634135672,Hassan,Hassan,Hassan,ewilliams@example.org,johnsonchristina@example.net,Desktop,Vivo,0,3,0,3,0,0,0,0,1,0,0,0,1,0,0,3,0,0.018055555555556,0.018055555555556,0.018055555555556,0,0.018055555555556,3,3,3,3,1,0,0,0,1,0,0,0,0,1,User_U1030,1994-07-12,"9126 Elm Street, City_6",UK,ID009126,2017-01-26,ACC00009126,ACC00012403,Savings,172.16.0.3,17.01652,-46.15799,Brazil,Gift,INV000268,Retail,1,32,0,Clean,0,INR,1
270,11095.98,22-02-2024 23:08,Household,1030,PepperFry,3998139981492610,399813,American Express,Silver,Credit,+91 6634135672,Hassan,Hassan,Hassan,ewilliams@example.org,daniel85@example.org,Desktop,Vivo,0,3,1,3,0,0,1,1,1,0,0,0,1,0,0,3,0,0.03125,0.03125,0.03125,0,0.03125,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1030,1968-12-06,"9126 Elm Street, City_6",UAE,ID009126,2015-01-01,ACC00009126,ACC00013407,Business,192.168.1.1,69.524356,-43.339276,Germany,Salary,INV000269,Education,1,8,0,Clean,0,INR,1
271,10000,29-02-2024 21:30,Wallet,1010,Amazon,4298564967427244,429856,Visa,Plantinum,Debit,+91 7891789233,Tumakuru,Tumakuru,Tumakuru,lionmessi@gmail.com,wallet@uber.com,Desktop,Windows,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,69.0972222222222,69.0972222222222,16.9208333333333,10.6236111111111,6.93194444444444,3,3,3,3,5,0,0,0,0,0,0,0,0,0,User_1010,1990-10-02,"6243 Elm Street, City_3",UAE,ID006243,2014-03-14,ACC00006243,ACC00019210,Savings,10.0.0.2,-12.767222,178.708975,Germany,Investment,INV000270,Travel,1,23,0,Clean,0,INR,1
272,3315.71,11-03-2024 22:35,Retail,1021,Flipkart,6004049438856431,600404,Rupay,Gold,Prepaid,+91 7734216786,Haveri,Haveri,Haveri,lyonsronald@example.com,mortonjames@example.org,Desktop,Redmi,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,,0,0,0,11.0451388888889,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1021,1972-04-16,"4686 Elm Street, City_6",UK,ID004686,2012-12-16,ACC00004686,ACC00017631,Current,172.16.0.3,-82.908669,102.101374,India,Loan Repayment,INV000271,Travel,1,17,0,Clean,0,INR,1
273,608.47,11-03-2024 23:52,Services,1021,JioSaavn,6004049438856431,600404,Rupay,Gold,Prepaid,+91 7488587763,Haveri,Haveri,Haveri,lyonsronald@example.com,jessica22@example.net,Desktop,Redmi,0,3,1,0,0,1,1,1,0,0,0,0,1,0,0,3,0,0.053472222222222,0.053472222222222,0.053472222222222,0,0.053472222222222,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1021,1996-12-25,"4686 Elm Street, City_6",UAE,ID004686,2019-05-05,ACC00004686,ACC00017011,Business,172.16.0.3,84.060401,156.076947,UK,Salary,INV000272,Travel,1,51,0,Clean,1,SGD,82.97
274,3650.82,12-03-2024 00:30,Consumable,1021,MilkBasket,6004049438856431,600404,Rupay,Gold,Prepaid,+91 7734216786,Haveri,Haveri,Haveri,lyonsronald@example.com,odrake@example.org,Desktop,Redmi,,3,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0.026388888888889,0.026388888888889,0.026388888888889,0,0.026388888888889,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1021,1969-10-30,"4686 Elm Street, City_6",USA,ID004686,2015-06-18,ACC00004686,ACC00014662,Business,192.168.1.1,-18.924368,-71.652912,Brazil,Loan Repayment,INV000273,Finance,1,37,0,Watchlist,0,INR,1
275,10000,13-03-2024 21:14,Services,1320,Spotify,5110928171097320,511092,Mastercard,Silver,Credit,+91 7998342188,Shivamogga,Shivamogga,Shivamogga,ram.dasilva@lmail.com,bookings@makemytrip.com,Mobile,Redmi,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,3,0,,60.41875,60.41875,0,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,User_320,1961-05-08,"8796 Elm Street, City_6",Singapore,ID008796,2013-07-04,ACC00008796,ACC00013944,Business,10.0.0.2,37.032431,-153.363544,Germany,Salary,INV000274,Healthcare,1,48,0,Clean,0,INR,1
276,10000,13-03-2024 21:14,Services,1444,Spotify,4032033603253746,403203,Visa,Black,Debit,+91 8891476581,Bagalkot,Bagalkot,Bagalkot,ram.dasilva@lmail.com,bookings@makemytrip.com,Mobile,Samsung,,2,3,2,0,0,1,0,0,0,0,0,1,0,0,3,0,,52.3708333333333,379.885416666667,31.0361111111111,23.6125,1,2,1,3,2,0,0,0,0,0,0,1,0,1,User_444,1961-04-11,"6854 Elm Street, City_4",UK,ID006854,2011-05-25,ACC00006854,ACC00019230,Savings,10.0.0.2,-6.573416,142.782118,Germany,Investment,INV000275,Healthcare,1,41,0,Clean,1,USD,71.2
277,40000,15-03-2024 00:35,Consumable,1016,Zepto,6091740906494594,609174,Rupay,Silver,Credit,+91 8105538972,Chitradurga,Chitradurga,Chitradurga,romaim@gmail.com,wallet@uber.com,Mobile,Samsung,,3,2,4,0,1,1,1,1,0,0,0,1,0,0,3,0,370.041666666667,370.041666666667,370.041666666667,14.1284722222222,1.13958333333333,5,2,5,5,1,1,0,0,0,0,0,0,1,1,User_1016,1974-07-21,"6432 Elm Street, City_2",India,ID006432,2019-05-22,ACC00006432,ACC00019316,Savings,10.0.0.2,-25.284816,95.685303,USA,Gift,INV000276,Retail,0,88,0,Clean,0,INR,1
278,1399.83,22-03-2024 21:11,Services,1043,Skillshare,6546478034710391,654647,Rupay,Silver,Debit,+91 9516380513,Haveri,Haveri,Haveri,jonesjose@example.net,audreyburton@example.net,Mobile,Huawei,341.5,2,3,4,0,0,0,0,0,0,0,0,1,0,0,3,0,,0,10.8618055555556,0,7.85833333333333,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1043,1977-09-12,"9686 Elm Street, City_6",India,ID009686,2018-08-17,ACC00009686,ACC00012044,Savings,172.16.0.3,-30.873183,23.034648,Germany,Salary,INV000277,Healthcare,1,18,0,Clean,0,INR,1
279,1234.76,22-03-2024 22:39,Miscellaneous,1043,Decathlon,5559669684933634,555966,Mastercard,Gold,Prepaid,+91 9516380513,Haveri,Haveri,Haveri,jonesjose@example.net,david32@example.org,Mobile,Huawei,316.08,3,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0.061111111111111,0,0.061111111111111,0,0.061111111111111,1,1,3,3,1,0,0,0,0,0,0,0,0,0,User_U1043,1985-08-06,"9686 Elm Street, City_6",UAE,ID009686,2019-12-04,ACC00009686,ACC00012361,Current,192.168.1.1,89.603609,165.464741,UK,Gift,INV000278,Education,1,25,0,Clean,0,INR,1
280,7408.56,22-03-2024 22:57,Wallet,1043,Swiggy Instamart,6546478034710391,654647,Rupay,Silver,Debit,+91 9516380513,Haveri,Haveri,Haveri,jonesjose@example.net,scallahan@example.net,Mobile,Huawei,271.68,3,0,4,0,0,0,1,1,0,0,0,1,0,0,3,0,0.0125,0.073611111111111,0.0125,0,0.0125,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1043,1980-02-08,"9686 Elm Street, City_6",India,ID009686,2019-08-11,ACC00009686,ACC00018720,Savings,172.16.0.3,7.686488,-74.270995,Germany,Loan Repayment,INV000279,Finance,1,51,0,Clean,0,INR,1
281,1205.05,01-04-2024 09:00,Household,2001,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 6749072587,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,u2001@email.com,hometown@outlook.com,Desktop,Huawei,0,5,3,0,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,203.90625,0,20.3541666666667,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2001,1980-07-09,"1954 Elm Street, City_4",India,ID001954,2010-03-30,ACC00001954,ACC00018514,Business,10.0.0.2,76.340514,-142.918925,USA,Gift,INV000280,Retail,1,81,0,Watchlist,0,INR,1
282,1207.61,01-04-2024 09:01,Household,2001,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 7961192552,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,u2001@yahoo.com,hometown@outlook.com,Desktop,Huawei,271.68,5,3,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2001,1986-09-18,"1954 Elm Street, City_4",Singapore,ID001954,2013-08-28,ACC00001954,ACC00018714,Current,192.168.1.1,41.609484,27.99656,UK,Purchase,INV000281,Retail,1,93,1,Clean,0,INR,1
283,1212.83,01-04-2024 09:02,Household,1201,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 6749072587,Chikkamagaluru,Chikkamagaluru,Haveri,u2001@gmail.com,hometown@outlook.com,Desktop,Huawei,85.47,5,3,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2001,1965-10-01,"1954 Elm Street, City_4",Singapore,ID001954,2016-07-19,ACC00001954,ACC00016220,Business,192.168.1.1,32.478477,-81.896555,Germany,Gift,INV000282,Travel,1,87,0,Clean,0,INR,1
284,1214.65,01-04-2024 09:03,Household,1201,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 7961192552,Chikkamagaluru,Chikkamagaluru,Dharwad,u2001@hotmail.com,hometown@outlook.com,Desktop,Huawei,186.25,5,3,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2001,1994-09-13,"1954 Elm Street, City_4",UAE,ID001954,2014-04-17,ACC00001954,ACC00010361,Business,10.0.0.2,85.566602,3.140078,USA,Loan Repayment,INV000283,Healthcare,1,11,0,Clean,1,SGD,69.96
285,1221.41,01-04-2024 09:04,Household,1201,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 7961192552,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,u2001@yahoo.com,hometown@outlook.com,Desktop,Huawei,0,5,3,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2001,1978-12-28,"1954 Elm Street, City_4",UK,ID001954,2018-08-23,ACC00001954,ACC00010913,Current,10.0.0.2,-25.830879,-150.082996,UK,Gift,INV000284,Healthcare,1,25,0,Clean,0,INR,1
286,1224.3,01-04-2024 09:05,Household,1201,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 7359810906,Chikkamagaluru,Chikkamagaluru,Davanagere,u2001@outlook.com,hometown@outlook.com,Desktop,Huawei,0,5,3,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,1,0,0,1,0,0,1,User_U2001,1977-12-23,"1954 Elm Street, City_4",Singapore,ID001954,2010-10-02,ACC00001954,ACC00011804,Business,10.0.0.2,-28.821298,-158.021285,India,Purchase,INV000285,Education,1,88,0,Clean,0,INR,1
287,1224.71,01-04-2024 09:06,Household,1201,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 6749072587,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,u2001@yahoo.com,hometown@outlook.com,Desktop,Huawei,0,5,3,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,1,0,0,1,0,0,1,User_U2001,1960-09-13,"1954 Elm Street, City_4",Singapore,ID001954,2010-02-23,ACC00001954,ACC00017154,Business,10.0.0.2,87.632262,51.338717,Germany,Investment,INV000286,Finance,1,72,0,Clean,0,INR,1
288,1230.42,01-04-2024 09:07,Household,1201,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 7961192552,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,u2001@yahoo.com,hometown@outlook.com,Desktop,Huawei,0,5,3,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,1,0,1,1,0,0,1,User_U2001,1990-09-09,"1954 Elm Street, City_4",USA,ID001954,2011-09-15,ACC00001954,ACC00019670,Business,172.16.0.3,42.866879,44.068771,Germany,Loan Repayment,INV000287,Education,1,23,0,Clean,0,INR,1
290,1224.71,01-04-2024 09:09,Household,1201,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 6749072587,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,u2001@yahoo.com,hometown@outlook.com,Desktop,Huawei,0,5,3,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0.001388888888889,0,0.001388888888889,0.001388888888889,0.001388888888889,11,1,11,11,1,0,0,1,0,1,1,0,0,1,User_U2001,1974-08-21,"1954 Elm Street, City_4",UK,ID001954,2013-12-30,ACC00001954,ACC00013960,Savings,10.0.0.2,49.471205,-122.395039,UK,Purchase,INV000288,Healthcare,1,92,0,Clean,0,INR,1
289,1224.71,01-04-2024 09:09,Household,1201,Hometown,4431574589434861,443157,Visa,Platinum,Debit,+91 6749072587,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,u2001@yahoo.com,hometown@outlook.com,Desktop,Huawei,316.08,5,3,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0.001388888888889,0,0,0,11,1,11,11,1,0,0,1,0,1,1,0,0,1,User_U2001,1970-01-23,"1954 Elm Street, City_4",USA,ID001954,2010-08-22,ACC00001954,ACC00018865,Business,10.0.0.2,-20.051378,-82.026681,Brazil,Gift,INV000289,Travel,1,18,0,Watchlist,0,INR,1
291,217.2,02-04-2024 10:00,Wallet,1202,Uber,3333196618383371,333319,American Express,Silver,Debit,+91 8003880589,Kodagu,Kodagu,Kodagu,u2002@hotmail.com,uber@gmail.com,Mobile,Vivo,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,0,0,10.4604166666667,10,1,10,10,1,0,0,0,0,0,0,0,0,0,User_U2002,1971-12-09,"8506 Elm Street, City_6",India,ID008506,2013-10-26,ACC00008506,ACC00011854,Current,172.16.0.3,-82.12847,176.122179,India,Purchase,INV000290,Travel,1,92,0,Clean,0,INR,1
292,220.51,02-04-2024 10:01,Wallet,1202,Uber,3333196618383371,333319,American Express,Silver,Debit,+91 8806534139,Kodagu,Kodagu,Kodagu,u2002@outlook.com,uber@gmail.com,Mobile,Vivo,341.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,10,1,10,10,1,0,0,0,0,0,0,0,0,0,User_U2002,1973-02-10,"8506 Elm Street, City_6",Singapore,ID008506,2013-09-29,ACC00008506,ACC00013201,Current,192.168.1.1,84.142405,156.314085,Germany,Loan Repayment,INV000291,Retail,1,29,0,Clean,0,INR,1
293,224.31,02-04-2024 10:02,Wallet,1202,Uber,3333196618383371,333319,American Express,Silver,Debit,+91 9218726532,Kodagu,Kodagu,Hassan,u2002@yahoo.com,uber@gmail.com,Mobile,Vivo,316.08,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,10,1,10,10,1,0,0,0,0,0,0,0,0,0,User_U2002,1990-12-23,"8506 Elm Street, City_6",India,ID008506,2018-09-11,ACC00008506,ACC00017159,Current,172.16.0.3,5.66474,-27.497278,USA,Investment,INV000292,Retail,1,43,0,Clean,1,SGD,89.68
294,225.38,02-04-2024 10:03,Wallet,1202,Uber,3333196618383371,333319,American Express,Silver,Debit,+91 9218726532,Kodagu,Kodagu,Kodagu,u2002@email.com,uber@gmail.com,Mobile,Vivo,85.47,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,10,1,10,10,1,0,0,0,0,0,0,0,0,0,User_U2002,1994-04-26,"8506 Elm Street, City_6",UK,ID008506,2017-01-29,ACC00008506,ACC00016431,Business,192.168.1.1,32.33404,141.419858,Brazil,Salary,INV000293,Finance,1,15,0,Clean,0,INR,1
295,226.38,02-04-2024 10:03,Wallet,1202,Uber,3333196618383371,333319,American Express,Silver,Debit,+91 9218726532,Kodagu,Kodagu,Kodagu,u2002@yahoo.com,uber@gmail.com,Mobile,Vivo,85.47,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,10,1,10,10,1,0,0,0,0,0,0,0,0,0,User_U2002,1975-03-19,"8506 Elm Street, City_6",India,ID008506,2015-01-16,ACC00008506,ACC00012725,Business,10.0.0.2,43.363353,-54.035413,Germany,Gift,INV000294,Education,1,15,0,Clean,1,USD,78.46
296,227.52,02-04-2024 10:04,Wallet,1202,Uber,3333196618383371,333319,American Express,Silver,Debit,+91 8806534139,Kodagu,Kodagu,Davanagere,u2002@gmail.com,uber@gmail.com,Mobile,Vivo,,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,10,1,10,10,1,0,0,1,0,0,0,0,0,1,User_U2002,1972-02-02,"8506 Elm Street, City_6",UK,ID008506,2012-05-14,ACC00008506,ACC00011253,Savings,192.168.1.1,-47.308476,165.50532,Brazil,Loan Repayment,INV000295,Retail,1,63,0,Clean,0,INR,1
297,235.02,02-04-2024 10:05,Wallet,1202,Uber,3333196618383371,333319,American Express,Silver,Debit,+91 8806534139,Kodagu,Kodagu,Kodagu,u2002@yahoo.com,uber@gmail.com,Mobile,Vivo,,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,10,1,10,10,1,0,0,1,0,0,0,0,0,1,User_U2002,1991-01-17,"8506 Elm Street, City_6",India,ID008506,2010-04-19,ACC00008506,ACC00011434,Savings,192.168.1.1,-3.848694,-95.486185,USA,Gift,INV000296,Healthcare,1,27,0,Watchlist,0,INR,1
298,229.49,02-04-2024 10:06,Wallet,1202,Uber,3333196618383371,333319,American Express,Silver,Debit,+91 8806534139,Kodagu,Kodagu,Chikkamagaluru,u2002@hotmail.com,uber@gmail.com,Mobile,Vivo,,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,10,1,10,10,1,0,0,1,0,1,1,0,0,1,User_U2002,1990-12-28,"8506 Elm Street, City_6",India,ID008506,2010-05-10,ACC00008506,ACC00017022,Savings,172.16.0.3,-18.618616,-111.04473,Brazil,Loan Repayment,INV000297,Education,1,14,0,Clean,0,INR,1
299,246.62,02-04-2024 10:07,Wallet,1202,Uber,3333196618383371,333319,American Express,Silver,Debit,+91 8806534139,Kodagu,Kodagu,Kodagu,u2002@yahoo.com,uber@gmail.com,Mobile,Vivo,,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,10,1,10,10,1,0,0,1,0,0,1,0,0,1,User_U2002,1974-04-01,"8506 Elm Street, City_6",India,ID008506,2013-10-20,ACC00008506,ACC00016571,Business,192.168.1.1,-3.804517,169.436376,Brazil,Salary,INV000298,Education,1,46,0,Clean,0,INR,1
300,748.06,08-04-2024 22:48,Services,1026,Sony LIV,3578771086408115,357877,American Express,Silver,Credit,+91 8645759248,Bagalkot,Bagalkot,Bagalkot,jonesdavid@example.com,gsantana@example.org,Desktop,iOS Device,599.98,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,26.0652777777778,0,7.56875,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1026,1970-03-15,"7661 Elm Street, City_1",Singapore,ID007661,2013-01-14,ACC00007661,ACC00012570,Current,172.16.0.3,-57.655967,112.322196,Brazil,Purchase,INV000299,Retail,1,62,0,Clean,0,INR,1
301,4452.55,08-04-2024 23:18,Retail,1026,Snapdeal,3578771086408115,357877,American Express,Silver,Credit,+91 8645759248,Bagalkot,Bagalkot,Bagalkot,jonesdavid@example.com,blakeshane@example.org,Desktop,iOS Device,,3,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0.020833333333333,0.020833333333333,0.020833333333333,0,0.020833333333333,3,3,3,3,1,0,0,0,1,0,0,0,0,1,User_U1026,1966-10-28,"7661 Elm Street, City_1",Singapore,ID007661,2016-10-10,ACC00007661,ACC00010654,Savings,10.0.0.2,77.963214,-41.461798,Brazil,Salary,INV000300,Education,1,77,0,Clean,1,USD,71.41
